Country Name;Country Code;Series Name;Series Code;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Uzbekistan;UZB;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Uzbekistan;UZB;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Uzbekistan;UZB;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Uzbekistan;UZB;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Vanuatu;VUT;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.62908159635768;1.22322553548928;1.75474992652525;1.96914608039688;2.30434710165453;0.162866449511398;3.47154471544715;4.41266598569969;2.79939196002587;2.91056029749792
Vanuatu;VUT;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;4.91083;5.54987;..;4.69537;..;..
Vanuatu;VUT;GDP (current US$);NY.GDP.MKTP.CD;700804286.224354;792149700.679116;781702874.106058;801787555.861121;814954306.971033;759689950.930918;804332795.575017;880043553.748442;906050106.972695;917058850.816563
Vanuatu;VUT;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Vanuatu;VUT;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;98.80638;..;..
Vanuatu;VUT;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Vanuatu;VUT;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Vanuatu;VUT;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;80.5644989013672;..;..;..;..;..;..;..;..;..
Venezuela, RB;VEN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-1.48879125078348;4.17642535923927;5.62595697508641;1.34309403607476;-3.89438647450662;..;..;..;..;..
Venezuela, RB;VEN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Venezuela, RB;VEN;GDP (current US$);NY.GDP.MKTP.CD;393192354510.653;316482190800.364;381286237847.667;371005379786.566;482359318767.703;..;..;..;..;..
Venezuela, RB;VEN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;18.50633;..;..;..;21.54465;25.14617;..;..;..
Venezuela, RB;VEN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Venezuela, RB;VEN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;1.033;1.00256;..;..;..
Venezuela, RB;VEN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Venezuela, RB;VEN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;70.8753967285156;70.2757034301758;70.124397277832;..;..;..;..;..;..;..
Vietnam;VNM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.42323821717494;6.24030274887527;5.2473671560487;5.42188299130713;5.98365463697851;6.67928878891431;6.21081166789989;6.8122456596398;7.07578861674985;7.0174348821878
Vietnam;VNM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.13722;4.81372;5.53329;5.652;..;..;4.34481;..;4.17277;..
Vietnam;VNM;GDP (current US$);NY.GDP.MKTP.CD;115931749697.241;135539438559.709;155820001920.492;171222025117.381;186204652922.262;193241108709.536;205276172134.901;223779865815.183;245213686369.157;261921244843.172
Vietnam;VNM;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Vietnam;VNM;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;74.69803;76.88839;79.70363;78.10724;..;..;..;..;..;..
Vietnam;VNM;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Vietnam;VNM;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Vietnam;VNM;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;86.6692962646484;86.745002746582;87.1203002929688;87.2660980224609;87.7848968505859;87.7432022094727;87.5311965942383;87.6436004638672;87.6495971679688;86.7082977294922
Virgin Islands (U.S.);VIR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;0.904116107542023;-8.15845319500117;-15.0192554557123;-5.8308157099698;-0.86621751684325;0.194174757281715;0.904392764857988;-1.69654289372629;..;..
Virgin Islands (U.S.);VIR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;GDP (current US$);NY.GDP.MKTP.CD;4339000000;4239000000;4095000000;3762000000;3622000000;3748000000;3863000000;3855000000;..;..
Virgin Islands (U.S.);VIR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
West Bank and Gaza;PSE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.09908926205796;12.413635701795;6.28423577159163;2.21742245691443;-0.181890996723581;3.42873225371518;4.70843525605618;3.14023678003272;0.905278232405877;..
West Bank and Gaza;PSE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.72547;5.7027;5.13268;5.3025;..;5.14136;5.71773;5.25234;..;..
West Bank and Gaza;PSE;GDP (current US$);NY.GDP.MKTP.CD;8913100000;10465400000;11279400000;12476000000;12715600000;12673000000;13425700000;14498100000;14615900000;..
West Bank and Gaza;PSE;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;16.25624;16.59915;17.12459;17.58828;..;19.08676;..
West Bank and Gaza;PSE;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;95.32675;..;96.49625;95.11431;97.77387;..;..
West Bank and Gaza;PSE;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;1.65216;1.56519;1.60414;1.55925;..;1.70117;..
West Bank and Gaza;PSE;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.31209;0.22657;0.21068;0.21026;..;0.25514;..
West Bank and Gaza;PSE;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;77.3917999267578;76.4849014282227;75.1772994995117;75.1032028198242;72.8115005493164;77.1544036865234;76.9672012329102;77.2360000610352;74.0764999389648;74.0660018920898
Yemen, Rep.;YEM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.70230703961865;-12.7148230174988;2.3928856820532;4.82341498124977;-0.18859144906115;-27.9944385179254;-9.37505950816737;-5.07201001878522;0.752598678967971;..
Yemen, Rep.;YEM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Yemen, Rep.;YEM;GDP (current US$);NY.GDP.MKTP.CD;30906749533.221;32726417212.348;35401341663.0425;40415235701.9871;43206469767.4419;36976204506.0659;28084676409.1858;24561327989.312;27591261663.286;..
Yemen, Rep.;YEM;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Yemen, Rep.;YEM;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Yemen, Rep.;YEM;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Yemen, Rep.;YEM;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Yemen, Rep.;YEM;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;89.6900024414063;..;..;..;85.3580017089844;..;..;..;..;..
Zambia;ZMB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;10.2982233241213;5.56460233670752;7.59759321053188;5.05749092570618;4.69772915005061;2.91998021228818;3.77677549218025;3.50432594764749;4.03481156968182;1.70579287476636
Zambia;ZMB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;4.62432;3.74792;3.72965;4.66738;..
Zambia;ZMB;GDP (current US$);NY.GDP.MKTP.CD;20265559483.8548;23459515275.5776;25503060420.026;28045512870.8834;27150646908.7245;21243347377.3226;20954761767.1586;25868142076.7897;27005238896.1666;23064722446.3513
Zambia;ZMB;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Zambia;ZMB;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;83.49807;92.15315;..;..;..
Zambia;ZMB;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Zambia;ZMB;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Zambia;ZMB;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;73.9357986450195;76.8527984619141;..
Zimbabwe;ZWE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;19.6753231424645;14.1939129572162;16.6654287684678;1.98949276207208;2.37692932698003;1.77987270340296;0.75586925093063;4.70403539054713;4.82967359109212;-8.10000019886094
Zimbabwe;ZWE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1.54406;..;6.07021;5.99598;6.13835;..;..;5.62184;4.60449;..
Zimbabwe;ZWE;GDP (current US$);NY.GDP.MKTP.CD;12041655200;14101920300;17114849900;19091020000;19495519600;19963120600;20548678100;22040902300;24311560500;21440758800
Zimbabwe;ZWE;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;3.39972;..;..;..;..;3.25141;..;..
Zimbabwe;ZWE;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Zimbabwe;ZWE;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;0.6215;..;..
Zimbabwe;ZWE;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;0.03675;..;..
Zimbabwe;ZWE;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;91.4450988769531;..;..;94.0250015258789;..;..;..;..;..
Arab World;ARB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4.64212941140521;3.81627506869742;6.59012056047932;3.18426649425578;2.44740977685424;3.17354738841915;3.42176468215065;1.13716880993037;2.08983658402057;1.47843968259384
Arab World;ARB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Arab World;ARB;GDP (current US$);NY.GDP.MKTP.CD;2106020669993.19;2494062136233.61;2772882408120.13;2855314187005.31;2892806937260.03;2529694233782.42;2463433552289.4;2513494434830.3;2772024698688.2;2815410447182.25
Arab World;ARB;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Arab World;ARB;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Arab World;ARB;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Arab World;ARB;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Arab World;ARB;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Caribbean small states;CSS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.29247119754994;1.05710601348828;1.2312055237559;0.752549990869682;0.505916307128459;1.14392581905011;-1.59775550252141;-0.106127226714591;1.32522930399747;0.875245300046473
Caribbean small states;CSS;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.3706;6.26664;6.11246;6.25108;6.01654;5.45576;5.31548;5.26013;5.40731;..
Caribbean small states;CSS;GDP (current US$);NY.GDP.MKTP.CD;63364789294.4403;68552917331.4331;70849598299.1351;72231768542.372;73185354884.6077;71787351547.7856;68222566249.0395;69913144887.4144;73459161488.8303;76290373254.4853
Caribbean small states;CSS;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Caribbean small states;CSS;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;96.94866;97.90173;..;98.00878;97.66468;97.32834;97.21339;98.04384;..
Caribbean small states;CSS;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Caribbean small states;CSS;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Caribbean small states;CSS;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Central Europe and the Baltics;CEB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.56668038285852;3.24774393276709;0.774585309536135;1.2530926290566;3.0432767068264;3.92745361262467;3.04618303225628;4.78782971465299;4.4165317241653;3.69017357396983
Central Europe and the Baltics;CEB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.76895;4.60079;4.481895;4.584895;4.63313;4.81231;4.71078;..;..;..
Central Europe and the Baltics;CEB;GDP (current US$);NY.GDP.MKTP.CD;1313208486503.89;1446913401778.19;1352804296660.52;1422755031228.23;1465703293189.92;1290074477530.02;1317555755105.92;1458696736645.45;1637174686382.25;1656928913107.65
Central Europe and the Baltics;CEB;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Central Europe and the Baltics;CEB;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;90.30553;91.01071;92.1111;91.499945;91.027265;91.9797;93.12681;..;..;..
Central Europe and the Baltics;CEB;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Central Europe and the Baltics;CEB;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Central Europe and the Baltics;CEB;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;78.7232230888552;78.3410856721915;78.2066592554741;78.3133928879625;78.0944453989966;78.4568881390502;78.4671660048058;78.6487112437716;78.7839415388363;78.8129339116856
Early-demographic dividend;EAR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.16126635597939;4.97013437223077;4.24396082201169;4.29482864533163;4.01419035066995;4.62296015678217;4.82239732757125;4.69180996009821;4.0000703613932;2.81925798754502
Early-demographic dividend;EAR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.027415;3.8194;3.736805;3.84467;4.038155;..;..;..;..;..
Early-demographic dividend;EAR;GDP (current US$);NY.GDP.MKTP.CD;8563599525986.25;9600669035259.56;10068198160963.2;10245107115659.7;10606787095413.5;10295016612748.8;10532737973113.3;11377092504041.2;11635200936633.1;11981574482646.9
Early-demographic dividend;EAR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Early-demographic dividend;EAR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Early-demographic dividend;EAR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Early-demographic dividend;EAR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Early-demographic dividend;EAR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;71.0178284616465;..;71.2549557385159;..;..;..;..;..;67.6845148500469;..
